shapeName,shapeISO,shapeID,shapeGroup,shapeType,CNTRY_NAME,ADMIN_NAME,CNTRY_CODE,IPUM2015,MUNI2015,PARENT
Penjamillo,None,MEX-ADM2-1590546715-B738,MEX,ADM2,Mexico,Penjamillo,484,016067,16067,016
Nuevo Urecho,None,MEX-ADM2-1590546715-B739,MEX,ADM2,Mexico,Nuevo Urecho,484,016059,16059,016
Huaniqueo,None,MEX-ADM2-1590546715-B740,MEX,ADM2,Mexico,Huaniqueo,484,016037,16037,016
Morelia,None,MEX-ADM2-1590546715-B741,MEX,ADM2,Mexico,Morelia,484,016053,16053,016
Numar�n,None,MEX-ADM2-1590546715-B742,MEX,ADM2,Mexico,Numarán,484,016060,16060,016
Epitacio Huerta,None,MEX-ADM2-1590546715-B743,MEX,ADM2,Mexico,Epitacio Huerta,484,016031,16031,016
Tanhuato,None,MEX-ADM2-1590546715-B744,MEX,ADM2,Mexico,Tanhuato,484,016086,16086,016
Jacona,None,MEX-ADM2-1590546715-B745,MEX,ADM2,Mexico,Jacona,484,016043,16043,016
Nuevo Parangaricutiro,None,MEX-ADM2-1590546715-B746,MEX,ADM2,Mexico,Nuevo Parangaricutiro,484,016058,16058,016
Churintzio,None,MEX-ADM2-1590546715-B747,MEX,ADM2,Mexico,Churintzio,484,016028,16028,016
Ario,None,MEX-ADM2-1590546715-B748,MEX,ADM2,Mexico,Ario,484,016009,16009,016
Gabriel Zamora,None,MEX-ADM2-1590546715-B749,MEX,ADM2,Mexico,Gabriel Zamora,484,016033,16033,016
Pur�pero,None,MEX-ADM2-1590546715-B750,MEX,ADM2,Mexico,Purépero,484,016070,16070,016
Brise�as,None,MEX-ADM2-1590546715-B751,MEX,ADM2,Mexico,Briseñas,484,016011,16011,016
Venustiano Carranza,None,MEX-ADM2-1590546715-B752,MEX,ADM2,Mexico,Venustiano Carranza,484,016103,16103,016
Tuxpan,None,MEX-ADM2-1590546715-B753,MEX,ADM2,Mexico,Tuxpan,484,016098,16098,016
Cotija,None,MEX-ADM2-1590546715-B754,MEX,ADM2,Mexico,Cotija,484,016019,16019,016
Charo,None,MEX-ADM2-1590546715-B755,MEX,ADM2,Mexico,Charo,484,016022,16022,016
Chilchota,None,MEX-ADM2-1590546715-B756,MEX,ADM2,Mexico,Chilchota,484,016025,16025,016
P�tzcuaro,None,MEX-ADM2-1590546715-B757,MEX,ADM2,Mexico,Pátzcuaro,484,016066,16066,016
Maravat�o,None,MEX-ADM2-1590546715-B758,MEX,ADM2,Mexico,Maravatío,484,016050,16050,016
Ecuandureo,None,MEX-ADM2-1590546715-B759,MEX,ADM2,Mexico,Ecuandureo,484,016030,16030,016
Zamora,None,MEX-ADM2-1590546715-B760,MEX,ADM2,Mexico,Zamora,484,016108,16108,016
San Lucas,None,MEX-ADM2-1590546715-B761,MEX,ADM2,Mexico,Cutzamala de Pinzón,484,012027,12027,012
Uruapan,None,MEX-ADM2-1590546715-B762,MEX,ADM2,Mexico,Uruapan,484,016102,16102,016
La Piedad,None,MEX-ADM2-1590546715-B763,MEX,ADM2,Mexico,La Piedad,484,016069,16069,016
Quiroga,None,MEX-ADM2-1590546715-B764,MEX,ADM2,Mexico,Quiroga,484,016073,16073,016
Par�cuaro,None,MEX-ADM2-1590546715-B765,MEX,ADM2,Mexico,Parácuaro,484,016064,16064,016
Tanc�taro,None,MEX-ADM2-1590546715-B766,MEX,ADM2,Mexico,Tancítaro,484,016083,16083,016
Churumuco,None,MEX-ADM2-1590546715-B767,MEX,ADM2,Mexico,Churumuco,484,016029,16029,016
Tingambato,None,MEX-ADM2-1590546715-B768,MEX,ADM2,Mexico,Tingambato,484,016090,16090,016
Coatl�n del R�o,None,MEX-ADM2-1590546715-B769,MEX,ADM2,Mexico,Coatlán del Río,484,017005,17005,017
Cuautla,None,MEX-ADM2-1590546715-B770,MEX,ADM2,Mexico,Cuautla,484,017006,17006,017
Tlaquiltenango,None,MEX-ADM2-1590546715-B771,MEX,ADM2,Mexico,Tlaquiltenango,484,017025,17025,017
Yecapixtla,None,MEX-ADM2-1590546715-B772,MEX,ADM2,Mexico,Yecapixtla,484,017030,17030,017
Ayala,None,MEX-ADM2-1590546715-B773,MEX,ADM2,Mexico,Ayala,484,017004,17004,017
Tetecala,None,MEX-ADM2-1590546715-B774,MEX,ADM2,Mexico,Tetecala,484,017021,17021,017
Xochitepec,None,MEX-ADM2-1590546715-B775,MEX,ADM2,Mexico,Xochitepec,484,017028,17028,017
Atlatlahucan,None,MEX-ADM2-1590546715-B776,MEX,ADM2,Mexico,Atlatlahucan,484,017002,17002,017
Tepoztl�n,None,MEX-ADM2-1590546715-B777,MEX,ADM2,Mexico,Tepoztlán,484,017020,17020,017
Huitzilac,None,MEX-ADM2-1590546715-B778,MEX,ADM2,Mexico,Huitzilac,484,017009,17009,017
Mazatepec,None,MEX-ADM2-1590546715-B779,MEX,ADM2,Mexico,Mazatepec,484,017014,17014,017
Tlalnepantla,None,MEX-ADM2-1590546715-B780,MEX,ADM2,Mexico,Tlalnepantla,484,017023,17023,017
Amacuzac,None,MEX-ADM2-1590546715-B781,MEX,ADM2,Mexico,Amacuzac,484,017001,17001,017
Temoac,None,MEX-ADM2-1590546715-B782,MEX,ADM2,Mexico,Temoac,484,017033,17033,017
Miacatl�n,None,MEX-ADM2-1590546715-B783,MEX,ADM2,Mexico,Miacatlán,484,017015,17015,017
Jonacatepec de Leandro Valle,None,MEX-ADM2-1590546715-B784,MEX,ADM2,Mexico,Jonacatepec,484,017013,17013,017
Tlayacapan,None,MEX-ADM2-1590546715-B785,MEX,ADM2,Mexico,Tlayacapan,484,017026,17026,017
Totolapan,None,MEX-ADM2-1590546715-B786,MEX,ADM2,Mexico,Totolapan,484,017027,17027,017
Zacualpan de Amilpas,None,MEX-ADM2-1590546715-B787,MEX,ADM2,Mexico,Zacualpan,484,017032,17032,017
Tepalcingo,None,MEX-ADM2-1590546715-B788,MEX,ADM2,Mexico,Tepalcingo,484,017019,17019,017
Axochiapan,None,MEX-ADM2-1590546715-B789,MEX,ADM2,Mexico,Axochiapan,484,017003,17003,017
Emiliano Zapata,None,MEX-ADM2-1590546715-B790,MEX,ADM2,Mexico,Emiliano Zapata,484,017008,17008,017
Cuernavaca,None,MEX-ADM2-1590546715-B791,MEX,ADM2,Mexico,Cuernavaca,484,017007,17007,017
Tlaltizap�n de Zapata,None,MEX-ADM2-1590546715-B792,MEX,ADM2,Mexico,Tlaltizapán de Zapata,484,017024,17024,017
Jojutla,None,MEX-ADM2-1590546715-B793,MEX,ADM2,Mexico,Jojutla,484,017012,17012,017
Puente de Ixtla,None,MEX-ADM2-1590546715-B794,MEX,ADM2,Mexico,Jojutla,484,017012,17012,017
Jantetelco,None,MEX-ADM2-1590546715-B795,MEX,ADM2,Mexico,Jantetelco,484,017010,17010,017
Jiutepec,None,MEX-ADM2-1590546715-B796,MEX,ADM2,Mexico,Jiutepec,484,017011,17011,017
Ocuituco,None,MEX-ADM2-1590546715-B797,MEX,ADM2,Mexico,Ocuituco,484,017016,17016,017
Tetela del Volc�n,None,MEX-ADM2-1590546715-B798,MEX,ADM2,Mexico,Tetela del Volcán,484,017022,17022,017
Yautepec,None,MEX-ADM2-1590546715-B799,MEX,ADM2,Mexico,Yautepec,484,017029,17029,017
Temixco,None,MEX-ADM2-1590546715-B800,MEX,ADM2,Mexico,Temixco,484,017018,17018,017
Zacatepec,None,MEX-ADM2-1590546715-B801,MEX,ADM2,Mexico,Zacatepec,484,017031,17031,017
La Yesca,None,MEX-ADM2-1590546715-B802,MEX,ADM2,Mexico,La Yesca,484,018019,18019,018
Rosamorada,None,MEX-ADM2-1590546715-B803,MEX,ADM2,Mexico,Rosamorada,484,018010,18010,018
Huajicori,None,MEX-ADM2-1590546715-B804,MEX,ADM2,Mexico,Huajicori,484,018005,18005,018
Amatl�n de Ca�as,None,MEX-ADM2-1590546715-B805,MEX,ADM2,Mexico,Amatlán de Cañas,484,018003,18003,018
Ahuacatl�n,None,MEX-ADM2-1590546715-B806,MEX,ADM2,Mexico,Ahuacatlán,484,018002,18002,018
Del Nayar,None,MEX-ADM2-1590546715-B807,MEX,ADM2,Mexico,Del Nayar,484,018009,18009,018
Santa Mar�a del Oro,None,MEX-ADM2-1590546715-B808,MEX,ADM2,Mexico,Santa María del Oro,484,018014,18014,018
Tecuala,None,MEX-ADM2-1590546715-B809,MEX,ADM2,Mexico,Tecuala,484,018016,18016,018
Bah�a de Banderas,None,MEX-ADM2-1590546715-B810,MEX,ADM2,Mexico,Bahía de Banderas,484,018020,18020,018
Ixtl�n del R�o,None,MEX-ADM2-1590546715-B811,MEX,ADM2,Mexico,Ixtlán del Río,484,018006,18006,018
Acaponeta,None,MEX-ADM2-1590546715-B812,MEX,ADM2,Mexico,Acaponeta,484,018001,18001,018
Xalisco,None,MEX-ADM2-1590546715-B813,MEX,ADM2,Mexico,Xalisco,484,018008,18008,018
San Pedro Lagunillas,None,MEX-ADM2-1590546715-B814,MEX,ADM2,Mexico,San Pedro Lagunillas,484,018013,18013,018
Tuxpan,None,MEX-ADM2-1590546715-B815,MEX,ADM2,Mexico,Tuxpan,484,018018,18018,018
Ru�z,None,MEX-ADM2-1590546715-B816,MEX,ADM2,Mexico,Rosamorada,484,018010,18010,018
Tepic,None,MEX-ADM2-1590546715-B817,MEX,ADM2,Mexico,Tepic,484,018017,18017,018
Jala,None,MEX-ADM2-1590546715-B818,MEX,ADM2,Mexico,Jala,484,018007,18007,018
Compostela,None,MEX-ADM2-1590546715-B820,MEX,ADM2,Mexico,Compostela,484,018004,18004,018
Santiago Ixcuintla,None,MEX-ADM2-1590546715-B821,MEX,ADM2,Mexico,Santiago Ixcuintla,484,018015,18015,018
Montemorelos,None,MEX-ADM2-1590546715-B822,MEX,ADM2,Mexico,Montemorelos,484,019038,19038,019
Cerralvo,None,MEX-ADM2-1590546715-B823,MEX,ADM2,Mexico,Cerralvo,484,019011,19011,019
Lampazos de Naranjo,None,MEX-ADM2-1590546715-B824,MEX,ADM2,Mexico,Lampazos de Naranjo,484,019032,19032,019
Vallecillo,None,MEX-ADM2-1590546715-B825,MEX,ADM2,Mexico,Vallecillo,484,019050,19050,019
Linares,None,MEX-ADM2-1590546715-B826,MEX,ADM2,Mexico,Linares,484,019033,19033,019
Doctor Coss,None,MEX-ADM2-1590546715-B827,MEX,ADM2,Mexico,Doctor Coss,484,019015,19015,019
An�huac,None,MEX-ADM2-1590546715-B828,MEX,ADM2,Mexico,Anáhuac,484,019005,19005,019
Los Aldamas,None,MEX-ADM2-1590546715-B829,MEX,ADM2,Mexico,Los Aldamas,484,019003,19003,019
Iturbide,None,MEX-ADM2-1590546715-B830,MEX,ADM2,Mexico,Iturbide,484,019030,19030,019
China,None,MEX-ADM2-1590546715-B831,MEX,ADM2,Mexico,China,484,019013,19013,019
Doctor Gonz�lez,None,MEX-ADM2-1590546715-B832,MEX,ADM2,Mexico,Doctor González,484,019016,19016,019
General Ter�n,None,MEX-ADM2-1590546715-B833,MEX,ADM2,Mexico,General Terán,484,019022,19022,019
San Pedro Garza Garc�a,None,MEX-ADM2-1590546715-B834,MEX,ADM2,Mexico,San Pedro Garza García,484,019019,19019,019
General Escobedo,None,MEX-ADM2-1590546715-B835,MEX,ADM2,Mexico,General Escobedo,484,019021,19021,019
Monterrey,None,MEX-ADM2-1590546715-B836,MEX,ADM2,Mexico,Monterrey,484,019039,19039,019
Par�s,None,MEX-ADM2-1590546715-B837,MEX,ADM2,Mexico,Parás,484,019040,19040,019
Melchor Ocampo,None,MEX-ADM2-1590546715-B838,MEX,ADM2,Mexico,Melchor Ocampo,484,019035,19035,019
Villaldama,None,MEX-ADM2-1590546715-B839,MEX,ADM2,Mexico,Villaldama,484,019051,19051,019
Los Ramones,None,MEX-ADM2-1590546715-B840,MEX,ADM2,Mexico,Los Ramones,484,019042,19042,019
Garc�a,None,MEX-ADM2-1590546715-B841,MEX,ADM2,Mexico,García,484,019018,19018,019
Santa Catarina,None,MEX-ADM2-1590546715-B842,MEX,ADM2,Mexico,Santa Catarina,484,019048,19048,019
Hualahuises,None,MEX-ADM2-1590546715-B843,MEX,ADM2,Mexico,Hualahuises,484,019029,19029,019
General Zaragoza,None,MEX-ADM2-1590546715-B844,MEX,ADM2,Mexico,General Zaragoza,484,019024,19024,019
Doctor Arroyo,None,MEX-ADM2-1590546715-B845,MEX,ADM2,Mexico,Doctor Arroyo,484,019014,19014,019
General Zuazua,None,MEX-ADM2-1590546715-B846,MEX,ADM2,Mexico,General Zuazua,484,019025,19025,019
Pesquer�a,None,MEX-ADM2-1590546715-B847,MEX,ADM2,Mexico,Pesquería,484,019041,19041,019
Cadereyta Jim�nez,None,MEX-ADM2-1590546715-B848,MEX,ADM2,Mexico,Cadereyta Jiménez,484,019009,19009,019
Mar�n,None,MEX-ADM2-1590546715-B849,MEX,ADM2,Mexico,Doctor González,484,019016,19016,019
Ci�nega de Flores,None,MEX-ADM2-1590546715-B850,MEX,ADM2,Mexico,Ciénega de Flores,484,019012,19012,019
Mina,None,MEX-ADM2-1590546715-B851,MEX,ADM2,Mexico,Mina,484,019037,19037,019
San Nicol�s de los Garza,None,MEX-ADM2-1590546715-B852,MEX,ADM2,Mexico,San Nicolás de los Garza,484,019046,19046,019
Sabinas Hidalgo,None,MEX-ADM2-1590546715-B853,MEX,ADM2,Mexico,Sabinas Hidalgo,484,019044,19044,019
Higueras,None,MEX-ADM2-1590546715-B854,MEX,ADM2,Mexico,Higueras,484,019028,19028,019
El Carmen,None,MEX-ADM2-1590546715-B855,MEX,ADM2,Mexico,El Carmen,484,019010,19010,019
Abasolo,None,MEX-ADM2-1590546715-B856,MEX,ADM2,Mexico,Abasolo,484,019001,19001,019
Hidalgo,None,MEX-ADM2-1590546715-B857,MEX,ADM2,Mexico,Hidalgo,484,019047,19047,019
Galeana,None,MEX-ADM2-1590546715-B858,MEX,ADM2,Mexico,Galeana,484,019017,19017,019
General Trevi�o,None,MEX-ADM2-1590546715-B859,MEX,ADM2,Mexico,General Treviño,484,019023,19023,019
Bustamante,None,MEX-ADM2-1590546715-B860,MEX,ADM2,Mexico,Bustamante,484,019008,19008,019
Agualeguas,None,MEX-ADM2-1590546715-B861,MEX,ADM2,Mexico,Agualeguas,484,019002,19002,019
Mier y Noriega,None,MEX-ADM2-1590546715-B862,MEX,ADM2,Mexico,Mier y Noriega,484,019036,19036,019
Allende,None,MEX-ADM2-1590546715-B863,MEX,ADM2,Mexico,Allende,484,019004,19004,019
Ju�rez,None,MEX-ADM2-1590546715-B864,MEX,ADM2,Mexico,Juárez,484,019031,19031,019
Aramberri,None,MEX-ADM2-1590546715-B865,MEX,ADM2,Mexico,Aramberri,484,019007,19007,019
Santiago,None,MEX-ADM2-1590546715-B866,MEX,ADM2,Mexico,Santiago,484,019049,19049,019
Los Herreras,None,MEX-ADM2-1590546715-B867,MEX,ADM2,Mexico,Los Herreras,484,019027,19027,019
General Bravo,None,MEX-ADM2-1590546715-B868,MEX,ADM2,Mexico,General Bravo,484,019020,19020,019
Rayones,None,MEX-ADM2-1590546715-B869,MEX,ADM2,Mexico,Rayones,484,019043,19043,019
Apodaca,None,MEX-ADM2-1590546715-B870,MEX,ADM2,Mexico,Apodaca,484,019006,19006,019
Guadalupe,None,MEX-ADM2-1590546715-B871,MEX,ADM2,Mexico,Guadalupe,484,019026,19026,019
Salinas Victoria,None,MEX-ADM2-1590546715-B872,MEX,ADM2,Mexico,Salinas Victoria,484,019045,19045,019
Santa Mar�a Totolapilla,None,MEX-ADM2-1590546715-B873,MEX,ADM2,Mexico,Santa María Totolapilla,484,020440,20440,020
Santiago Zoochila,None,MEX-ADM2-1590546715-B874,MEX,ADM2,Mexico,Santiago Zoochila,484,020503,20503,020
San Pedro Yucunama,None,MEX-ADM2-1590546715-B875,MEX,ADM2,Mexico,San Pedro Yucunama,484,020341,20341,020
Villa de Tamazul�pam del Prog,None,MEX-ADM2-1590546715-B876,MEX,ADM2,Mexico,Villa de Tamazulápam del Progreso,484,020540,20540,020
Santa Ana del Valle,None,MEX-ADM2-1590546715-B877,MEX,ADM2,Mexico,Santa Ana del Valle,484,020356,20356,020
Santo Domingo Tonaltepec,None,MEX-ADM2-1590546715-B878,MEX,ADM2,Mexico,Santo Domingo Tonaltepec,484,020521,20521,020
Nuevo Zoqui�pam,None,MEX-ADM2-1590546715-B879,MEX,ADM2,Mexico,Nuevo Zoquiápam,484,020504,20504,020
San Mart�n Toxpalan,None,MEX-ADM2-1590546715-B880,MEX,ADM2,Mexico,San Martín Toxpalan,484,020244,20244,020
San Vicente Lachix�o,None,MEX-ADM2-1590546715-B881,MEX,ADM2,Mexico,San Vicente Lachixío,484,020535,20535,020
San Francisco Teopan,None,MEX-ADM2-1590546715-B882,MEX,ADM2,Mexico,San Francisco Teopan,484,020151,20151,020
Sitio de Xitlapehua,None,MEX-ADM2-1590546715-B883,MEX,ADM2,Mexico,Sitio de Xitlapehua,484,020538,20538,020
Tlacotepec Plumas,None,MEX-ADM2-1590546715-B884,MEX,ADM2,Mexico,Tlacotepec Plumas,484,020552,20552,020
San Francisco Tlapancingo,None,MEX-ADM2-1590546715-B885,MEX,ADM2,Mexico,San Francisco Tlapancingo,484,020152,20152,020
San Pedro Atoyac,None,MEX-ADM2-1590546715-B886,MEX,ADM2,Mexico,San Pedro Atoyac,484,020302,20302,020
Santiago Jocotepec,None,MEX-ADM2-1590546715-B887,MEX,ADM2,Mexico,Santiago Jocotepec,484,020468,20468,020
Magdalena Teitipac,None,MEX-ADM2-1590546715-B888,MEX,ADM2,Mexico,Magdalena Teitipac,484,020051,20051,020
Santa Catarina Tayata,None,MEX-ADM2-1590546715-B889,MEX,ADM2,Mexico,Santa Catarina Tayata,484,020370,20370,020
La Trinidad Vista Hermosa,None,MEX-ADM2-1590546715-B890,MEX,ADM2,Mexico,La Trinidad Vista Hermosa,484,020556,20556,020
San Antonio Tepetlapa,None,MEX-ADM2-1590546715-B891,MEX,ADM2,Mexico,San Antonio Tepetlapa,484,020111,20111,020
San Jos� del Progreso,None,MEX-ADM2-1590546715-B892,MEX,ADM2,Mexico,San José del Progreso,484,020072,20072,020
Santa Catarina Juquila,None,MEX-ADM2-1590546715-B893,MEX,ADM2,Mexico,Santa Catarina Juquila,484,020364,20364,020
Villa D�az Ordaz,None,MEX-ADM2-1590546715-B894,MEX,ADM2,Mexico,Villa Díaz Ordaz,484,020560,20560,020
Teotitl�n del Valle,None,MEX-ADM2-1590546715-B895,MEX,ADM2,Mexico,Teotitlán del Valle,484,020546,20546,020
Guadalupe Etla,None,MEX-ADM2-1590546715-B896,MEX,ADM2,Mexico,Guadalupe Etla,484,020033,20033,020
San Francisco Chapulapa,None,MEX-ADM2-1590546715-B897,MEX,ADM2,Mexico,Santa María Tlalixtac,484,020438,20438,020
San Pedro Jocotipac,None,MEX-ADM2-1590546715-B898,MEX,ADM2,Mexico,San Pedro Jocotipac,484,020313,20313,020
San Juan Lachigalla,None,MEX-ADM2-1590546715-B899,MEX,ADM2,Mexico,San Juan Lachigalla,484,020203,20203,020
San Agust�n Yatareni,None,MEX-ADM2-1590546715-B900,MEX,ADM2,Mexico,San Agustín Yatareni,484,020087,20087,020
San Miguel Alo�pam,None,MEX-ADM2-1590546715-B901,MEX,ADM2,Mexico,San Miguel Aloápam,484,020260,20260,020
Santa Mar�a Quiegolani,None,MEX-ADM2-1590546715-B902,MEX,ADM2,Mexico,Santa María Quiegolani,484,020428,20428,020
San Juan Teposcolula,None,MEX-ADM2-1590546715-B903,MEX,ADM2,Mexico,San Juan Teposcolula,484,020221,20221,020
San Miguel Tulancingo,None,MEX-ADM2-1590546715-B904,MEX,ADM2,Mexico,San Miguel Tulancingo,484,020287,20287,020
Coicoy�n de las Flores,None,MEX-ADM2-1590546715-B905,MEX,ADM2,Mexico,Alcozauca de Guerrero,484,012004,12004,012
San Pedro Ocotepec,None,MEX-ADM2-1590546715-B906,MEX,ADM2,Mexico,San Pedro Ocotepec,484,020323,20323,020
San Andr�s Teotil�lpam,None,MEX-ADM2-1590546715-B907,MEX,ADM2,Mexico,San Andrés Teotilálpam,484,020098,20098,020
San Andr�s Sinaxtla,None,MEX-ADM2-1590546715-B908,MEX,ADM2,Mexico,Santiago Tillo,484,020493,20493,020
San Lorenzo Albarradas,None,MEX-ADM2-1590546715-B909,MEX,ADM2,Mexico,San Lorenzo Albarradas,484,020226,20226,020
Candelaria Loxicha,None,MEX-ADM2-1590546715-B910,MEX,ADM2,Mexico,Candelaria Loxicha,484,020012,20012,020
Santa Catarina Mechoac�n,None,MEX-ADM2-1590546715-B911,MEX,ADM2,Mexico,Santa Catarina Mechoacán,484,020367,20367,020
San Juan Cieneguilla,None,MEX-ADM2-1590546715-B912,MEX,ADM2,Mexico,Santiago Tamazola,484,020484,20484,020
Santa Mar�a Camotl�n,None,MEX-ADM2-1590546715-B913,MEX,ADM2,Mexico,Santa María Camotlán,484,020400,20400,020
San Juan Tepeuxila,None,MEX-ADM2-1590546715-B914,MEX,ADM2,Mexico,San Juan Tepeuxila,484,020220,20220,020
San Juan Yucuita,None,MEX-ADM2-1590546715-B915,MEX,ADM2,Mexico,San Juan Yucuita,484,020224,20224,020
Santo Domingo Teojomulco,None,MEX-ADM2-1590546715-B916,MEX,ADM2,Mexico,Santo Domingo Teojomulco,484,020516,20516,020
San Andr�s Zautla,None,MEX-ADM2-1590546715-B917,MEX,ADM2,Mexico,San Andrés Zautla,484,020102,20102,020
San Lucas Ojitl�n,None,MEX-ADM2-1590546715-B918,MEX,ADM2,Mexico,San Lucas Ojitlán,484,020232,20232,020
Santiago Nacaltepec,None,MEX-ADM2-1590546715-B919,MEX,ADM2,Mexico,Santiago Nacaltepec,484,020478,20478,020
San Juan Chilateca,None,MEX-ADM2-1590546715-B920,MEX,ADM2,Mexico,San Juan Chilateca,484,020192,20192,020
Santiago Yosond�a,None,MEX-ADM2-1590546715-B921,MEX,ADM2,Mexico,Santiago Yosondúa,484,020500,20500,020
San Bartolom� Yucua�e,None,MEX-ADM2-1590546715-B922,MEX,ADM2,Mexico,San Bartolomé Yucuañe,484,020119,20119,020
San Juan Mazatl�n,None,MEX-ADM2-1590546715-B923,MEX,ADM2,Mexico,San Juan Mazatlán,484,020207,20207,020
San Andr�s Paxtl�n,None,MEX-ADM2-1590546715-B924,MEX,ADM2,Mexico,San Andrés Paxtlán,484,020095,20095,020
San Jos� Estancia Grande,None,MEX-ADM2-1590546715-B925,MEX,ADM2,Mexico,San José Estancia Grande,484,020168,20168,020
San Juan Cacahuatepec,None,MEX-ADM2-1590546715-B926,MEX,ADM2,Mexico,San Juan Cacahuatepec,484,020185,20185,020
San Pedro Mixtepec,None,MEX-ADM2-1590546715-B927,MEX,ADM2,Mexico,San Pedro Mixtepec -Dto. 22,484,020318,20318,020
Santa Ana,None,MEX-ADM2-1590546715-B928,MEX,ADM2,Mexico,Santa Ana,484,020353,20353,020
Reyes Etla,None,MEX-ADM2-1590546715-B929,MEX,ADM2,Mexico,Reyes Etla,484,020077,20077,020
Santo Domingo Tlatay�pam,None,MEX-ADM2-1590546715-B930,MEX,ADM2,Mexico,Santo Domingo Tlatayápam,484,020518,20518,020
Mariscala de Ju�rez,None,MEX-ADM2-1590546715-B931,MEX,ADM2,Mexico,Mariscala de Juárez,484,020055,20055,020
Oaxaca de Ju�rez,None,MEX-ADM2-1590546715-B932,MEX,ADM2,Mexico,Oaxaca de Juárez,484,020067,20067,020
San Francisco del Mar,None,MEX-ADM2-1590546715-B933,MEX,ADM2,Mexico,San Francisco Ixhuatán,484,020143,20143,020
Santiago Huajolotitl�n,None,MEX-ADM2-1590546715-B934,MEX,ADM2,Mexico,Santiago Huajolotitlán,484,020462,20462,020
Villa de Chilapa de D�az,None,MEX-ADM2-1590546715-B935,MEX,ADM2,Mexico,Villa de Chilapa de Díaz,484,020405,20405,020
Magdalena Tlacotepec,None,MEX-ADM2-1590546715-B936,MEX,ADM2,Mexico,Magdalena Tlacotepec,484,020053,20053,020
Santiago Ixtayutla,None,MEX-ADM2-1590546715-B937,MEX,ADM2,Mexico,Santiago Ixtayutla,484,020466,20466,020
San Andr�s Tepetlapa,None,MEX-ADM2-1590546715-B938,MEX,ADM2,Mexico,San Andrés Tepetlapa,484,020099,20099,020
Santiago Zacatepec,None,MEX-ADM2-1590546715-B939,MEX,ADM2,Mexico,Santiago Zacatepec,484,020502,20502,020
San Juan Bautista Lo de Soto,None,MEX-ADM2-1590546715-B940,MEX,ADM2,Mexico,San Juan Bautista Lo de Soto,484,020180,20180,020
Santa Cruz Papalutla,None,MEX-ADM2-1590546715-B941,MEX,ADM2,Mexico,Santa Cruz Papalutla,484,020380,20380,020
Santa Catarina Quioquitani,None,MEX-ADM2-1590546715-B942,MEX,ADM2,Mexico,Santa Catarina Quioquitani,484,020074,20074,020
San Lorenzo Cuaunecuiltitla,None,MEX-ADM2-1590546715-B943,MEX,ADM2,Mexico,San Lorenzo Cuaunecuiltitla,484,020228,20228,020
Santa Ana Ateixtlahuaca,None,MEX-ADM2-1590546715-B944,MEX,ADM2,Mexico,Santa Ana Ateixtlahuaca,484,020354,20354,020
Taniche,None,MEX-ADM2-1590546715-B945,MEX,ADM2,Mexico,Taniche,484,020542,20542,020
San Mateo Etlatongo,None,MEX-ADM2-1590546715-B946,MEX,ADM2,Mexico,San Mateo Etlatongo,484,020250,20250,020
Santo Domingo Tomaltepec,None,MEX-ADM2-1590546715-B947,MEX,ADM2,Mexico,Santo Domingo Tomaltepec,484,020519,20519,020
Santa Mar�a Yaves�a,None,MEX-ADM2-1590546715-B948,MEX,ADM2,Mexico,Santa María Yavesía,484,020443,20443,020
San Raymundo Jalpan,None,MEX-ADM2-1590546715-B949,MEX,ADM2,Mexico,San Raymundo Jalpan,484,020342,20342,020
San Mart�n Huamel�lpam,None,MEX-ADM2-1590546715-B950,MEX,ADM2,Mexico,San Martín Huamelúlpam,484,020239,20239,020
San Pablo Tijaltepec,None,MEX-ADM2-1590546715-B951,MEX,ADM2,Mexico,San Pablo Tijaltepec,484,020297,20297,020
Santiago Textitl�n,None,MEX-ADM2-1590546715-B952,MEX,ADM2,Mexico,Santiago Textitlán,484,020491,20491,020
San Andr�s Dinicuiti,None,MEX-ADM2-1590546715-B953,MEX,ADM2,Mexico,San Andrés Dinicuiti,484,020089,20089,020
Santiago Huauclilla,None,MEX-ADM2-1590546715-B954,MEX,ADM2,Mexico,Santiago Huauclilla,484,020463,20463,020
Santa Catarina Yosonot�,None,MEX-ADM2-1590546715-B955,MEX,ADM2,Mexico,Santa Catarina Yosonotú,484,020372,20372,020
Santos Reyes P�palo,None,MEX-ADM2-1590546715-B956,MEX,ADM2,Mexico,Santos Reyes Pápalo,484,020527,20527,020
Santa Mar�a Temaxcalapa,None,MEX-ADM2-1590546715-B957,MEX,ADM2,Mexico,Santa María Temaxcalapa,484,020432,20432,020
San Jacinto Amilpas,None,MEX-ADM2-1590546715-B958,MEX,ADM2,Mexico,San Jacinto Amilpas,484,020157,20157,020
San Carlos Yautepec,None,MEX-ADM2-1590546715-B959,MEX,ADM2,Mexico,San Bartolo Yautepec,484,020122,20122,020
San Agust�n Chayuco,None,MEX-ADM2-1590546715-B960,MEX,ADM2,Mexico,San Agustín Chayuco,484,020082,20082,020
San Sebasti�n Ixcapa,None,MEX-ADM2-1590546715-B961,MEX,ADM2,Mexico,San Sebastián Ixcapa,484,020345,20345,020
El Espinal,None,MEX-ADM2-1590546715-B962,MEX,ADM2,Mexico,El Espinal,484,020030,20030,020
Magdalena Apasco,None,MEX-ADM2-1590546715-B963,MEX,ADM2,Mexico,Magdalena Apasco,484,020045,20045,020
